,Unnamed: 0,team_name,week,neutral_site,conference_game,home_team,home_points,home_post_win_prob,home_pregame_elo,home_postgame_elo,away_team,away_points,away_post_win_prob,away_pregame_elo,away_postgame_elo,elo_diff,point_diff,home/away,win/loss
325,325,Baylor,9,False,True,Texas Tech,17.0,0.0009210312586690077,1626.0,1561.0,Baylor,45.0,0.999078968741331,1724.0,1789.0,98.0,28.0,Away,W
326,326,Baylor,10,False,True,Oklahoma,35.0,0.3801387328603055,1636.0,1640.0,Baylor,38.0,0.6198612671396946,1789.0,1785.0,153.0,3.0,Away,W
327,327,Baylor,11,False,True,Baylor,3.0,0.01378617288528378,1785.0,1714.0,Kansas State,31.0,0.9862138271147162,1831.0,1902.0,-46.0,-28.0,Home,L
328,328,Baylor,12,False,True,Baylor,28.0,0.7757539868040986,1714.0,1713.0,TCU,29.0,0.22424601319590146,1708.0,1709.0,6.0,-1.0,Home,L
329,329,Baylor,13,False,True,Texas,38.0,0.9976589966434192,1927.0,1931.0,Baylor,27.0,0.00234100335658105,1713.0,1709.0,-214.0,-11.0,Away,L
330,330,Air Force,1,False,False,Air Force,48.0,0.9988969722818288,1650.0,1650.0,Northern Iowa,17.0,0.0011030277181710568,,,,31.0,Home,W
331,331,Air Force,2,False,False,Air Force,41.0,,1650.0,1695.0,Colorado,10.0,,1326.0,1281.0,324.0,31.0,Home,W
332,332,Air Force,3,False,True,Wyoming,17.0,0.30350568781769205,1411.0,1416.0,Air Force,14.0,0.696494312182308,1695.0,1690.0,284.0,-3.0,Away,L
333,333,Air Force,4,False,True,Air Force,48.0,0.9986596565023308,1690.0,1743.0,Nevada,20.0,0.0013403434976693165,1520.0,1467.0,170.0,28.0,Home,W
334,334,Air Force,5,False,False,Air Force,13.0,0.9923751066158094,1743.0,1739.0,Navy,10.0,0.007624893384190591,1360.0,1364.0,383.0,3.0,Home,W
335,335,Air Force,6,False,True,Utah State,34.0,0.6298743062286423,1414.0,1444.0,Air Force,27.0,0.3701256937713577,1739.0,1709.0,325.0,-7.0,Away,L
336,336,Air Force,7,False,True,UNLV,7.0,0.3533267201152032,1339.0,1285.0,Air Force,42.0,0.6466732798847967,1709.0,1763.0,370.0,35.0,Away,W
337,337,Air Force,8,False,True,Air Force,14.0,0.3029873347595187,1763.0,1744.0,Boise State,19.0,0.6970126652404813,1619.0,1638.0,144.0,-5.0,Home,L
338,338,Air Force,10,True,False,Army,7.0,0.004998664977580363,1434.0,1447.0,Air Force,13.0,0.9950013350224196,1744.0,1731.0,310.0,6.0,Away,W
339,339,Air Force,11,False,True,Air Force,35.0,0.9989602762709724,1731.0,1746.0,New Mexico,3.0,0.0010397237290277195,1087.0,1072.0,644.0,32.0,Home,W
340,340,Air Force,12,False,True,Air Force,24.0,0.9501081461695062,1746.0,1731.0,Colorado State,12.0,0.04989185383049377,1216.0,1231.0,530.0,12.0,Home,W
341,341,Air Force,13,False,True,San Diego State,3.0,0.002519172414532972,1487.0,1487.0,Air Force,13.0,0.9974808275854672,1731.0,1731.0,244.0,10.0,Away,W
342,342,Louisiana,1,False,False,Louisiana,24.0,0.9373983739201812,1720.0,1720.0,Southeastern Louisiana,7.0,0.06260162607981867,,,,17.0,Home,W
343,343,Louisiana,2,False,False,Louisiana,49.0,0.9977197648711568,1720.0,1755.0,Eastern Michigan,21.0,0.0022802351288431217,1380.0,1345.0,340.0,28.0,Home,W
344,344,Louisiana,3,False,False,Rice,33.0,0.9809286199736944,1120.0,1204.0,Louisiana,21.0,0.019071380026305595,1755.0,1671.0,635.0,-12.0,Away,L
345,345,Louisiana,4,False,True,Louisiana Monroe,21.0,0.9324025915924832,1092.0,1115.0,Louisiana,17.0,0.06759740840751671,1671.0,1648.0,579.0,-4.0,Away,L
346,346,Louisiana,5,False,True,Louisiana,17.0,0.044442421640768816,1648.0,1631.0,South Alabama,20.0,0.9555575783592312,1450.0,1467.0,198.0,-3.0,Home,L
347,347,Louisiana,7,False,True,Marshall,13.0,0.6350693355536269,1539.0,1526.0,Louisiana,23.0,0.3649306644463731,1631.0,1644.0,92.0,10.0,Away,W
348,348,Louisiana,8,False,True,Louisiana,38.0,0.996783746988124,1644.0,1652.0,Arkansas State,18.0,0.0032162530118760024,1239.0,1231.0,405.0,20.0,Home,W
349,349,Louisiana,9,False,True,Southern Mississippi,39.0,0.9943151060463172,1264.0,1334.0,Louisiana,24.0,0.005684893953682768,1652.0,1582.0,388.0,-15.0,Away,L
350,350,Louisiana,10,False,True,Louisiana,17.0,0.1916032244161891,1582.0,1561.0,Troy,23.0,0.8083967755838108,1456.0,1477.0,126.0,-6.0,Home,L
351,351,Louisiana,11,False,True,Louisiana,36.0,0.7963551693134695,1561.0,1590.0,Georgia Southern,17.0,0.2036448306865305,1419.0,1390.0,142.0,19.0,Home,W
352,352,Louisiana,12,False,False,Florida State,49.0,0.9989396697706121,1788.0,1851.0,Louisiana,17.0,0.0010603302293880068,1590.0,1527.0,-198.0,-32.0,Away,L
353,353,Louisiana,13,False,True,Texas State,13.0,0.012567783210188204,1233.0,1191.0,Louisiana,41.0,0.9874322167898116,1527.0,1569.0,294.0,28.0,Away,W
354,354,Houston,1,False,False,UT San Antonio,35.0,0.2888714054420264,1512.0,1515.0,Houston,37.0,0.7111285945579736,1620.0,1617.0,108.0,2.0,Away,W
355,355,Houston,2,False,False,Texas Tech,33.0,0.7680526596767249,1536.0,1538.0,Houston,30.0,0.23194734032327516,1617.0,1615.0,81.0,-3.0,Away,L
356,356,Houston,3,False,False,Houston,30.0,0.18869926737023066,1615.0,1527.0,Kansas,48.0,0.8113007326297693,1254.0,1342.0,361.0,-18.0,Home,L
357,357,Houston,4,False,False,Houston,34.0,0.9927712854053417,1527.0,1520.0,Rice,27.0,0.007228714594658458,1204.0,1211.0,323.0,7.0,Home,W
358,358,Houston,5,False,True,Houston,24.0,0.8089126008226166,1520.0,1514.0,Tulane,27.0,0.19108739917738335,1491.0,1497.0,29.0,-3.0,Home,L
359,359,Houston,6,False,True,Memphis,32.0,0.4153906361135005,1506.0,1505.0,Houston,33.0,0.5846093638864995,1514.0,1515.0,8.0,1.0,Away,W
360,360,Houston,8,False,True,Navy,20.0,0.3243179956494262,1469.0,1430.0,Houston,38.0,0.6756820043505738,1515.0,1554.0,46.0,18.0,Away,W
361,361,Houston,9,False,True,Houston,42.0,0.992125062507533,1554.0,1554.0,South Florida,27.0,0.007874937492467038,1180.0,1180.0,374.0,15.0,Home,W
362,362,Houston,10,False,True,SMU,77.0,0.7378393471860972,1591.0,1616.0,Houston,63.0,0.2621606528139028,1554.0,1529.0,-37.0,-14.0,Away,L
363,363,Houston,11,False,True,Houston,43.0,0.4858263529567402,1529.0,1517.0,Temple,36.0,0.5141736470432599,1105.0,1117.0,424.0,7.0,Home,W
364,364,Houston,12,False,True,East Carolina,3.0,0.00043770154991748484,1587.0,1459.0,Houston,42.0,0.9995622984500824,1517.0,1645.0,-70.0,39.0,Away,W
365,365,Houston,13,False,True,Houston,30.0,0.2823659274913653,1645.0,1606.0,Tulsa,37.0,0.7176340725086346,1339.0,1378.0,306.0,-7.0,Home,L
366,366,Wake Forest,1,False,False,Wake Forest,44.0,0.997004742446346,1640.0,1640.0,VMI,10.0,0.002995257553653929,,,,34.0,Home,W
367,367,Wake Forest,2,False,False,Vanderbilt,25.0,0.15860086158641895,1431.0,1403.0,Wake Forest,45.0,0.8413991384135809,1640.0,1668.0,209.0,20.0,Away,W
368,368,Wake Forest,3,False,False,Wake Forest,37.0,0.3208661764667205,1668.0,1667.0,Liberty,36.0,0.6791338235332796,1593.0,1594.0,75.0,1.0,Home,W
369,369,Wake Forest,4,False,True,Wake Forest,45.0,0.4058257794194493,1667.0,1666.0,Clemson,51.0,0.5941742205805507,1808.0,1809.0,-141.0,-6.0,Home,L
370,370,Wake Forest,5,False,True,Florida State,21.0,0.2432514678008135,1577.0,1564.0,Wake Forest,31.0,0.7567485321991865,1666.0,1679.0,89.0,10.0,Away,W
371,371,Wake Forest,6,False,False,Wake Forest,45.0,0.9987965498976632,1679.0,1751.0,Army,10.0,0.0012034501023366895,1476.0,1404.0,203.0,35.0,Home,W
372,372,Wake Forest,8,False,True,Wake Forest,43.0,0.9957746627611616,1751.0,1776.0,Boston College,15.0,0.0042253372388384456,1317.0,1292.0,434.0,28.0,Home,W
373,373,Wake Forest,9,False,True,Louisville,48.0,0.9977431752362618,1626.0,1715.0,Wake Forest,21.0,0.00225682476373823,1776.0,1687.0,150.0,-27.0,Away,L
374,374,Wake Forest,10,False,True,NC State,30.0,0.7133815826498833,1601.0,1621.0,Wake Forest,21.0,0.2866184173501167,1687.0,1667.0,86.0,-9.0,Away,L
375,375,Wake Forest,11,False,True,Wake Forest,34.0,0.7198027688710857,1667.0,1663.0,North Carolina,36.0,0.28019723112891426,1640.0,1644.0,27.0,-2.0,Home,L
376,376,Wake Forest,12,False,True,Wake Forest,45.0,0.6576220165016378,1663.0,1667.0,Syracuse,35.0,0.34237798349836224,1467.0,1463.0,196.0,10.0,Home,W
377,377,Wake Forest,13,False,True,Duke,34.0,0.5091222074264741,1462.0,1466.0,Wake Forest,31.0,0.4908777925735259,1667.0,1663.0,205.0,-3.0,Away,L
378,378,Missouri,1,False,False,Missouri,52.0,0.995361330261684,1404.0,1465.0,Louisiana Tech,24.0,0.004638669738315948,1301.0,1240.0,103.0,28.0,Home,W
379,379,Missouri,2,False,False,Kansas State,40.0,0.9524685231081972,1616.0,1671.0,Missouri,12.0,0.047531476891802704,1465.0,1410.0,-151.0,-28.0,Away,L
380,380,Missouri,3,False,False,Missouri,34.0,,1405.0,1405.0,Abilene Christian,17.0,,,,,17.0,Home,W
381,381,Missouri,4,False,True,Auburn,17.0,0.8207139894402864,1560.0,1559.0,Missouri,14.0,0.1792860105597136,1410.0,1411.0,-150.0,-3.0,Away,L
382,382,Missouri,5,False,True,Missouri,22.0,0.00454305545411573,1411.0,1443.0,Georgia,26.0,0.9954569445458844,2090.0,2058.0,-679.0,-4.0,Home,L
383,383,Missouri,6,False,True,Florida,24.0,0.9298237564644809,1569.0,1572.0,Missouri,17.0,0.07017624353551899,1443.0,1440.0,-126.0,-7.0,Away,L
384,384,Missouri,8,False,True,Missouri,17.0,0.9752998300092302,1440.0,1439.0,Vanderbilt,14.0,0.02470016999076985,1271.0,1272.0,169.0,3.0,Home,W
385,385,Missouri,9,False,True,South Carolina,10.0,0.007775566079326753,1582.0,1538.0,Missouri,23.0,0.9922244339206732,1439.0,1483.0,-143.0,13.0,Away,W
386,386,Missouri,10,False,True,Missouri,17.0,0.17839018611481627,1483.0,1485.0,Kentucky,21.0,0.8216098138851837,1612.0,1610.0,-129.0,-4.0,Home,L
387,387,Missouri,11,False,True,Tennessee,66.0,0.9981246313376992,1957.0,2018.0,Missouri,24.0,0.0018753686623008687,1485.0,1424.0,-472.0,-42.0,Away,L
388,388,Missouri,12,False,False,Missouri,45.0,0.998552877435816,1424.0,1467.0,New Mexico State,14.0,0.0014471225641838892,1081.0,1038.0,343.0,31.0,Home,W
389,389,Missouri,13,False,True,Missouri,29.0,0.9723577044215886,1467.0,1470.0,Arkansas,27.0,0.027642295578411358,1696.0,1693.0,-229.0,2.0,Home,W
390,390,Middle Tennessee,1,False,False,James Madison,44.0,0.9989368141168526,1300.0,1427.0,Middle Tennessee,7.0,0.001063185883147355,1445.0,1318.0,145.0,-37.0,Away,L
391,391,Middle Tennessee,2,False,False,Colorado State,19.0,0.01637198612670668,1329.0,1293.0,Middle Tennessee,34.0,0.9836280138732932,1318.0,1354.0,-11.0,15.0,Away,W
392,392,Middle Tennessee,3,False,False,Middle Tennessee,49.0,0.9989633747316572,1357.0,1357.0,Tennessee State,6.0,0.0010366252683426946,,,,43.0,Home,W
393,393,Middle Tennessee,4,False,False,Miami,31.0,0.003943998804612755,1590.0,1533.0,Middle Tennessee,45.0,0.9960560011953872,1354.0,1411.0,-236.0,14.0,Away,W
394,394,Middle Tennessee,5,False,True,Middle Tennessee,30.0,0.001650188445871324,1411.0,1384.0,UT San Antonio,45.0,0.9983498115541288,1491.0,1518.0,-80.0,-15.0,Home,L
395,395,Middle Tennessee,6,False,True,UAB,41.0,0.9989287633208817,1542.0,1594.0,Middle Tennessee,14.0,0.0010712366791184589,1384.0,1332.0,-158.0,-27.0,Away,L
396,396,Middle Tennessee,7,False,True,Middle Tennessee,17.0,0.001250799684592931,1332.0,1332.0,Western Kentucky,35.0,0.9987492003154069,1784.0,1784.0,-452.0,-18.0,Home,L
397,397,Middle Tennessee,9,False,True,UTEP,13.0,0.022987187419462908,1292.0,1272.0,Middle Tennessee,24.0,0.9770128125805372,1332.0,1352.0,40.0,11.0,Away,W
398,398,Middle Tennessee,10,False,True,Louisiana Tech,40.0,0.6707178363232958,1155.0,1209.0,Middle Tennessee,24.0,0.3292821636767041,1352.0,1298.0,197.0,-16.0,Away,L
399,399,Middle Tennessee,11,False,True,Middle Tennessee,24.0,0.7249157962046194,1298.0,1300.0,Charlotte,14.0,0.27508420379538057,1076.0,1074.0,222.0,10.0,Home,W
400,400,Middle Tennessee,12,False,True,Middle Tennessee,49.0,0.9961994998276068,1300.0,1395.0,Florida Atlantic,21.0,0.0038005001723933054,1470.0,1375.0,-170.0,28.0,Home,W
401,401,Middle Tennessee,13,False,True,Florida International,28.0,0.051612367754452285,833.0,859.0,Middle Tennessee,33.0,0.9483876322455476,1395.0,1369.0,562.0,5.0,Away,W
402,402,San Diego State,1,False,False,San Diego State,20.0,0.05799312822709257,1535.0,1464.0,Arizona,38.0,0.9420068717729074,1306.0,1377.0,229.0,-18.0,Home,L
403,403,San Diego State,2,False,False,San Diego State,38.0,0.9803013683849504,1474.0,1474.0,Idaho State,7.0,0.0196986316150497,,,,31.0,Home,W
404,404,San Diego State,3,False,False,Utah,35.0,0.9988347548200528,1786.0,1823.0,San Diego State,7.0,0.0011652451799470944,1464.0,1427.0,-322.0,-28.0,Away,L
405,405,San Diego State,4,False,False,San Diego State,17.0,0.15971806952102488,1427.0,1429.0,Toledo,14.0,0.8402819304789751,1475.0,1473.0,-48.0,3.0,Home,W
406,406,San Diego State,5,False,True,Boise State,35.0,,1541.0,1582.0,San Diego State,13.0,,1429.0,1388.0,-112.0,-22.0,Away,L
407,407,San Diego State,6,False,True,San Diego State,16.0,0.8673025780783628,1388.0,1385.0,Hawai'i,14.0,0.13269742192163725,1090.0,1093.0,298.0,2.0,Home,W
408,408,San Diego State,8,False,True,Nevada,7.0,0.002687978048578623,1381.0,1343.0,San Diego State,23.0,0.9973120219514212,1385.0,1423.0,4.0,16.0,Away,W
409,409,San Diego State,9,False,True,Fresno State,32.0,0.0014930675372850461,1517.0,1517.0,San Diego State,28.0,0.9985069324627148,1423.0,1423.0,-94.0,-4.0,Away,L
410,410,San Diego State,10,False,True,San Diego State,14.0,0.5080511927242026,1423.0,1422.0,UNLV,10.0,0.4919488072757974,1277.0,1278.0,146.0,4.0,Home,W
411,411,San Diego State,11,False,True,San Diego State,43.0,0.9979230837675546,1422.0,1467.0,San José State,27.0,0.002076916232445436,1534.0,1489.0,-112.0,16.0,Home,W
412,412,San Diego State,12,False,True,New Mexico,10.0,0.005534676173502159,1072.0,1052.0,San Diego State,34.0,0.994465323826498,1467.0,1487.0,395.0,24.0,Away,W
413,413,San Diego State,13,False,True,San Diego State,3.0,0.002519172414532972,1487.0,1487.0,Air Force,13.0,0.9974808275854672,1731.0,1731.0,-244.0,-10.0,Home,L
414,414,New Mexico State,1,False,False,New Mexico State,12.0,0.13436970618775704,1184.0,1192.0,Nevada,23.0,0.8656302938122429,1564.0,1556.0,-380.0,-11.0,Home,L
415,415,New Mexico State,1,False,False,Minnesota,38.0,0.998958161112331,1639.0,1691.0,New Mexico State,0.0,0.0010418388876689557,1192.0,1140.0,-447.0,-38.0,Away,L
416,416,New Mexico State,2,False,False,UTEP,20.0,0.4960537960146192,1286.0,1288.0,New Mexico State,13.0,0.5039462039853808,1140.0,1138.0,-146.0,-7.0,Away,L
417,417,New Mexico State,3,False,False,Wisconsin,66.0,0.9988660087471148,1728.0,1828.0,New Mexico State,7.0,0.001133991252885158,1138.0,1038.0,-590.0,-59.0,Away,L
418,418,New Mexico State,4,False,False,New Mexico State,45.0,0.9977398380281866,1038.0,1093.0,Hawai'i,26.0,0.0022601619718134462,1145.0,1090.0,-107.0,19.0,Home,W
419,419,New Mexico State,5,False,False,New Mexico State,7.0,0.0038913402491266985,1093.0,1040.0,Florida International,21.0,0.9961086597508731,890.0,943.0,203.0,-14.0,Home,L
420,420,New Mexico State,7,False,False,New Mexico State,21.0,0.93466884816247,1040.0,1075.0,New Mexico,9.0,0.06533115183752991,1183.0,1148.0,-143.0,12.0,Home,W
421,421,New Mexico State,8,False,False,New Mexico State,,,1075.0,,San José State,,,1537.0,,-462.0,,Home,L
422,422,New Mexico State,9,False,True,UMass,13.0,0.15394374861543803,896.0,890.0,New Mexico State,23.0,0.846056251384562,1075.0,1081.0,179.0,10.0,Away,W
423,423,New Mexico State,11,False,False,New Mexico State,51.0,,1100.0,1100.0,Lamar,14.0,,,,,37.0,Home,W
424,424,New Mexico State,12,False,False,Missouri,45.0,0.998552877435816,1424.0,1467.0,New Mexico State,14.0,0.0014471225641838892,1081.0,1038.0,-343.0,-31.0,Away,L
425,425,New Mexico State,13,False,True,Liberty,14.0,0.0009180051008122763,1612.0,1414.0,New Mexico State,49.0,0.9990819948991876,1038.0,1236.0,-574.0,35.0,Away,W
426,426,New Mexico State,14,False,False,New Mexico State,65.0,0.9989698480505598,,,Valparaiso,3.0,0.0010301519494402278,,,,62.0,Home,W
427,427,Bowling Green,1,False,False,UCLA,45.0,0.9973608244449778,1667.0,1690.0,Bowling Green,17.0,0.002639175555022244,1210.0,1187.0,-457.0,-28.0,Away,L
428,428,Bowling Green,2,False,False,Bowling Green,57.0,0.6759252079910733,1167.0,1167.0,Eastern Kentucky,59.0,0.32407479200892675,,,,-2.0,Home,L
429,429,Bowling Green,3,False,False,Bowling Green,34.0,,1187.0,1194.0,Marshall,31.0,,1577.0,1570.0,-390.0,3.0,Home,W
430,430,Bowling Green,4,False,False,Mississippi State,45.0,0.9742673521168084,1578.0,1617.0,Bowling Green,14.0,0.02573264788319174,1194.0,1155.0,-384.0,-31.0,Away,L
431,431,Bowling Green,5,False,True,Akron,28.0,0.07325945481970382,960.0,967.0,Bowling Green,31.0,0.926740545180296,1155.0,1148.0,195.0,3.0,Away,W
432,432,Bowling Green,6,False,True,Bowling Green,7.0,0.0006886330816771622,1148.0,1092.0,Buffalo,38.0,0.9993113669183228,1402.0,1458.0,-254.0,-31.0,Home,L
433,433,Bowling Green,7,False,True,Bowling Green,17.0,0.9366902641365406,1092.0,1107.0,Miami (OH),13.0,0.06330973586345945,1451.0,1436.0,-359.0,4.0,Home,W
434,434,Bowling Green,8,False,True,Central Michigan,18.0,0.002791921535839853,1389.0,1319.0,Bowling Green,34.0,0.9972080784641602,1107.0,1177.0,-282.0,16.0,Away,W
435,435,Bowling Green,10,False,True,Bowling Green,13.0,0.1419645947308084,1177.0,1183.0,Western Michigan,9.0,0.8580354052691916,1280.0,1274.0,-103.0,4.0,Home,W
436,436,Bowling Green,11,False,True,Bowling Green,6.0,0.2345221328338619,1183.0,1096.0,Kent State,40.0,0.7654778671661381,1268.0,1355.0,-85.0,-34.0,Home,L
437,437,Bowling Green,12,False,True,Toledo,35.0,0.32012523529037523,1549.0,1496.0,Bowling Green,42.0,0.6798747647096248,1096.0,1149.0,-453.0,7.0,Away,W
438,438,Bowling Green,13,False,True,Ohio,38.0,0.9916259033166934,1469.0,1495.0,Bowling Green,14.0,0.008374096683306577,1149.0,1123.0,-320.0,-24.0,Away,L
439,439,Georgia Southern,1,False,False,Georgia Southern,59.0,0.9936203093235584,1382.0,1382.0,Morgan State,7.0,0.006379690676441507,,,,52.0,Home,W
440,440,Georgia Southern,2,False,False,Nebraska,42.0,0.5761352518048249,1616.0,1596.0,Georgia Southern,45.0,0.4238647481951751,1382.0,1402.0,-234.0,3.0,Away,W
441,441,Georgia Southern,3,False,False,UAB,35.0,0.9758170071412102,1539.0,1556.0,Georgia Southern,21.0,0.024182992858789776,1402.0,1385.0,-137.0,-14.0,Away,L
442,442,Georgia Southern,4,False,False,Georgia Southern,34.0,0.6158255220241213,1385.0,1398.0,Ball State,23.0,0.38417447797587867,1295.0,1282.0,90.0,11.0,Home,W
443,443,Georgia Southern,5,False,True,Coastal Carolina,34.0,0.7837178812964412,1676.0,1671.0,Georgia Southern,30.0,0.21628211870355885,1398.0,1403.0,-278.0,-4.0,Away,L
444,444,Georgia Southern,6,False,True,Georgia State,41.0,,1476.0,1483.0,Georgia Southern,33.0,,1403.0,1396.0,-73.0,-8.0,Away,L
445,445,Georgia Southern,7,False,True,Georgia Southern,45.0,0.2314521913090491,1396.0,1413.0,James Madison,38.0,0.7685478086909509,1528.0,1511.0,-132.0,7.0,Home,W
446,446,Georgia Southern,8,False,True,Old Dominion,23.0,0.005565500620333211,1469.0,1456.0,Georgia Southern,28.0,0.9944344993796668,1413.0,1426.0,-56.0,5.0,Away,W
447,447,Georgia Southern,10,False,True,Georgia Southern,31.0,0.04709657172606621,1426.0,1419.0,South Alabama,38.0,0.9529034282739338,1501.0,1508.0,-75.0,-7.0,Home,L
448,448,Georgia Southern,11,False,True,Louisiana,36.0,0.7963551693134695,1561.0,1590.0,Georgia Southern,17.0,0.2036448306865305,1419.0,1390.0,-142.0,-19.0,Away,L
449,449,Georgia Southern,12,False,True,Georgia Southern,10.0,0.014898002888233003,1390.0,1377.0,Marshall,23.0,0.985101997111767,1561.0,1574.0,-171.0,-13.0,Home,L
450,450,Georgia Southern,13,False,True,Georgia Southern,51.0,0.06862687463857937,1377.0,1381.0,Appalachian State,48.0,0.9313731253614206,1597.0,1593.0,-220.0,3.0,Home,W
451,451,Buffalo,1,False,False,Maryland,31.0,0.9981603590115268,1496.0,1534.0,Buffalo,10.0,0.0018396409884733345,1382.0,1344.0,-114.0,-21.0,Away,L
452,452,Buffalo,2,False,False,Buffalo,31.0,0.3365801530842871,1342.0,1342.0,Holy Cross,37.0,0.6634198469157129,,,,-6.0,Home,L
453,453,Buffalo,3,False,False,Coastal Carolina,38.0,0.9989310447885774,1657.0,1656.0,Buffalo,26.0,0.0010689552114225842,1344.0,1345.0,-313.0,-12.0,Away,L
454,454,Buffalo,4,False,True,Eastern Michigan,31.0,0.233032234541494,1386.0,1334.0,Buffalo,50.0,0.7669677654585061,1345.0,1397.0,-41.0,19.0,Away,W
455,455,Buffalo,5,False,True,Buffalo,24.0,0.9252523497193536,1397.0,1402.0,Miami (OH),20.0,0.07474765028064645,1457.0,1452.0,-60.0,4.0,Home,W
456,456,Buffalo,6,False,True,Bowling Green,7.0,0.0006886330816771622,1148.0,1092.0,Buffalo,38.0,0.9993113669183228,1402.0,1458.0,254.0,31.0,Away,W
457,457,Buffalo,7,False,False,UMass,7.0,0.05436478662231825,908.0,896.0,Buffalo,34.0,0.9456352133776816,1458.0,1470.0,550.0,27.0,Away,W
458,458,Buffalo,8,False,True,Buffalo,34.0,0.4302297022665214,1470.0,1486.0,Toledo,27.0,0.5697702977334786,1580.0,1564.0,-110.0,7.0,Home,W
459,459,Buffalo,10,False,True,Ohio,45.0,0.9986786520201308,1348.0,1413.0,Buffalo,24.0,0.0013213479798692696,1486.0,1421.0,138.0,-21.0,Away,L
460,460,Buffalo,11,False,True,Central Michigan,31.0,0.7200624080675238,1356.0,1361.0,Buffalo,27.0,0.27993759193247625,1421.0,1416.0,65.0,-4.0,Away,L
461,461,Buffalo,12,False,True,Buffalo,0.0,,1416.0,1397.0,Akron,0.0,,985.0,1004.0,431.0,0.0,Home,L
462,462,Buffalo,13,False,True,Buffalo,27.0,0.8485122819590443,1397.0,1389.0,Kent State,30.0,0.15148771804095573,1337.0,1345.0,60.0,-3.0,Home,L
463,463,Buffalo,14,False,True,Buffalo,23.0,,1389.0,1382.0,Akron,22.0,,1147.0,1154.0,242.0,1.0,Home,W
464,464,Memphis,1,False,False,Mississippi State,49.0,0.9989330858663736,1520.0,1583.0,Memphis,23.0,0.0010669141336264731,1490.0,1427.0,-30.0,-26.0,Away,L
465,465,Memphis,2,False,True,Navy,13.0,0.26157040597932674,1403.0,1342.0,Memphis,37.0,0.7384295940206733,1427.0,1488.0,24.0,24.0,Away,W
466,466,Memphis,3,False,False,Memphis,44.0,0.9278780333409284,1488.0,1492.0,Arkansas State,32.0,0.07212196665907168,1249.0,1245.0,239.0,12.0,Home,W
467,467,Memphis,4,False,False,Memphis,44.0,0.925408161374224,1492.0,1494.0,North Texas,34.0,0.0745918386257759,1274.0,1272.0,218.0,10.0,Home,W
468,468,Memphis,5,False,True,Memphis,24.0,0.7684014331631207,1494.0,1506.0,Temple,3.0,0.2315985668368793,1104.0,1092.0,390.0,21.0,Home,W
469,469,Memphis,6,False,True,Memphis,32.0,0.4153906361135005,1506.0,1505.0,Houston,33.0,0.5846093638864995,1514.0,1515.0,-8.0,-1.0,Home,L
470,470,Memphis,7,False,True,East Carolina,47.0,0.4966903096041938,1504.0,1505.0,Memphis,45.0,0.5033096903958061,1505.0,1504.0,1.0,-2.0,Away,L
471,471,Memphis,8,False,True,Tulane,38.0,0.729166785042623,1532.0,1547.0,Memphis,28.0,0.270833214957377,1504.0,1489.0,-28.0,-10.0,Away,L
472,472,Memphis,10,False,True,Memphis,28.0,0.08187543521414622,1489.0,1491.0,UCF,35.0,0.9181245647858538,1693.0,1691.0,-204.0,-7.0,Home,L
473,473,Memphis,11,False,True,Memphis,26.0,0.8402761271816331,1491.0,1514.0,Tulsa,10.0,0.15972387281836686,1366.0,1343.0,125.0,16.0,Home,W
474,474,Memphis,12,False,False,Memphis,59.0,0.9987007448664028,1506.0,1506.0,North Alabama,0.0,0.001299255133597077,,,,59.0,Home,W
475,475,Memphis,13,False,True,SMU,34.0,0.8301279396357203,1505.0,1506.0,Memphis,31.0,0.1698720603642797,1514.0,1513.0,9.0,-3.0,Away,L
476,476,Utah State,1,False,False,Utah State,31.0,0.989165585707972,1566.0,1555.0,Connecticut,20.0,0.010834414292027916,1117.0,1128.0,449.0,11.0,Home,W
477,477,Utah State,1,False,False,Alabama,55.0,0.9989477003929956,1979.0,2089.0,Utah State,0.0,0.001052299607004481,1555.0,1445.0,-424.0,-55.0,Away,L
478,478,Utah State,2,False,False,Utah State,7.0,0.0008559644964197097,1566.0,1566.0,Weber State,35.0,0.9991440355035804,,,,-28.0,Home,L
479,479,Utah State,4,False,True,Utah State,24.0,0.1730675130315562,1445.0,1420.0,UNLV,34.0,0.8269324869684438,1395.0,1420.0,50.0,-10.0,Home,L
480,480,Utah State,5,False,False,BYU,38.0,0.9831788053830032,1630.0,1636.0,Utah State,26.0,0.016821194616996937,1420.0,1414.0,-210.0,-12.0,Away,L
481,481,Utah State,6,False,True,Utah State,34.0,0.6298743062286423,1414.0,1444.0,Air Force,27.0,0.3701256937713577,1739.0,1709.0,-325.0,7.0,Home,W
482,482,Utah State,7,False,True,Colorado State,13.0,0.007828294738257085,1265.0,1270.0,Utah State,17.0,0.9921717052617428,1444.0,1439.0,179.0,4.0,Away,W
483,483,Utah State,8,False,True,Wyoming,28.0,0.9973672996132552,1380.0,1414.0,Utah State,14.0,0.002632700386744791,1439.0,1405.0,59.0,-14.0,Away,L
484,484,Utah State,10,False,True,Utah State,27.0,0.8527313821677018,1405.0,1415.0,New Mexico,10.0,0.14726861783229814,1097.0,1087.0,308.0,17.0,Home,W
485,485,Utah State,11,False,True,Hawai'i,34.0,0.14117065672207801,1090.0,1100.0,Utah State,41.0,0.8588293432779219,1415.0,1405.0,325.0,7.0,Away,W
